request_num,latency_ms
109,0.11897087097167969
110,0.13256072998046875
111,0.14352798461914062
112,0.09107589721679688
113,0.13375282287597656
114,0.11992454528808594
115,0.11539459228515625
116,0.13780593872070312
117,0.1201629638671875
118,0.15926361083984375
119,0.14710426330566406
120,0.11038780212402344
121,0.10514259338378906
122,0.12612342834472656
123,0.11968612670898438
124,0.10418891906738281
125,0.10538101196289062
126,0.110626220703125
127,0.10752677917480469
128,0.10776519775390625
129,0.10919570922851562
130,0.1125335693359375
131,0.10967254638671875
132,0.11348724365234375
133,0.11229515075683594
134,0.11491775512695312
135,0.13113021850585938
136,0.11086463928222656
137,0.08177757263183594
138,0.07653236389160156
139,0.08106231689453125
140,0.12111663818359375
141,0.06914138793945312
142,0.09608268737792969
143,0.11086463928222656
144,0.11134147644042969
145,0.11086463928222656
146,0.10538101196289062
147,0.12183189392089844
148,0.11110305786132812
149,0.11038780212402344
150,0.1468658447265625
151,0.11348724365234375
152,0.11038780212402344
153,0.11277198791503906
154,0.10967254638671875
155,0.1125335693359375
156,0.10943412780761719
157,0.10991096496582031
158,0.10657310485839844
159,0.1087188720703125
160,0.11301040649414062
161,0.10824203491210938
162,0.11658668518066406
163,0.1251697540283203
164,0.10013580322265625
165,0.10347366333007812
166,0.10418891906738281
167,0.10085105895996094
168,0.10204315185546875
169,0.10395050048828125
170,0.10442733764648438
171,0.10418891906738281
172,0.1087188720703125
173,0.110626220703125
174,0.10585784912109375
175,0.10633468627929688
176,0.1327991485595703
177,0.110626220703125
178,0.10895729064941406
179,0.13113021850585938
180,0.10919570922851562
181,0.10752677917480469
182,0.10943412780761719
183,0.10776519775390625
184,0.10967254638671875
185,0.125885009765625
186,0.11110305786132812
187,0.1087188720703125
188,0.10704994201660156
189,0.133514404296875
190,0.10943412780761719
191,0.10585784912109375
192,0.10704994201660156
193,0.1087188720703125
194,0.10704994201660156
195,0.1266002655029297
196,0.1068115234375
197,0.11539459228515625
198,0.1361370086669922
199,0.11301040649414062
200,0.10776519775390625
201,0.13971328735351562
202,0.10919570922851562
203,0.1068115234375
204,0.10704994201660156
205,0.10800361633300781
206,0.10704994201660156
207,0.1087188720703125
208,0.10609626770019531
209,0.10704994201660156
210,0.10752677917480469
211,0.1442432403564453
212,0.10895729064941406
213,0.10657310485839844
214,0.1354217529296875
215,0.10776519775390625
216,0.110626220703125
217,0.13518333435058594
218,0.1068115234375
219,0.10895729064941406
220,0.13136863708496094
221,0.10800361633300781
222,0.10633468627929688
223,0.07653236389160156
224,0.12111663818359375
225,0.11205673217773438
226,0.1163482666015625
227,0.11277198791503906
